sex,LSAT_I,UGPA_I,ZFYA,Amerindian,Asian,Black,Hispanic,Mexican,Other,Puertorican,White
1,32.0,3.3,1.64,0,0,0,0,0,0,0,1
0,36.0,2.5,-0.91,0,0,0,0,0,0,0,1
0,33.5,3.3,-0.1,0,0,0,0,0,0,0,1
0,31.0,3.4,1.01,0,0,0,0,0,0,0,1
1,22.5,3.4,-2.33,0,0,1,0,0,0,0,0
1,30.0,2.9,-0.11,0,0,0,0,0,0,0,1
0,43.0,3.7,-0.6,0,0,0,0,0,0,0,1
0,30.0,3.2,2.01,0,0,0,0,0,0,0,1
0,41.0,3.1,0.24,0,0,0,0,0,0,0,1
0,47.0,3.6,1.15,0,0,0,0,0,0,0,1
1,39.0,3.5,-1.44,0,0,1,0,0,0,0,0
0,40.0,3.6,1.09,0,0,0,0,0,0,0,1
0,35.0,3.5,0.89,0,0,0,0,0,0,0,1
1,44.0,3.9,-1.07,0,0,0,0,0,0,0,1
1,36.5,3.6,0.9,0,0,0,0,0,0,0,1
0,44.0,3.7,0.77,0,0,0,0,0,0,0,1
0,36.5,3.3,1.67,0,0,0,0,0,0,0,1
0,39.0,2.7,-0.93,0,0,0,0,0,0,0,1
0,40.0,3.1,-0.11,0,0,0,0,0,0,0,1
0,39.0,2.8,-0.49,0,0,0,0,0,0,0,1
1,35.0,3.6,0.74,0,0,0,0,0,0,0,1
1,46.0,3.1,-0.55,0,0,0,0,0,0,0,1
0,46.0,3.4,0.0,0,0,0,0,0,0,0,1
1,32.0,2.8,-1.32,0,0,0,0,1,0,0,0
0,34.0,2.6,0.39,0,0,0,0,0,0,0,1
1,39.0,3.1,0.58,0,0,0,0,0,0,0,1
0,29.0,2.0,0.02,0,0,0,0,1,0,0,0
0,33.0,3.1,-0.63,0,0,0,0,0,1,0,0
1,37.0,2.9,-0.7,0,0,0,0,0,0,0,1
0,35.0,2.9,-1.4,0,0,0,0,0,0,0,1
0,44.0,2.9,-1.13,0,0,0,0,0,0,0,1
1,30.5,3.1,0.25,0,0,0,0,0,0,0,1
0,39.0,3.2,0.49,0,0,0,0,0,0,0,1
0,40.0,3.7,1.32,0,0,0,0,0,0,0,1
1,43.0,3.2,-0.45,0,0,0,0,0,0,0,1
1,38.0,3.0,-1.3,0,0,1,0,0,0,0,0
0,42.0,3.6,-1.21,0,0,0,0,0,0,0,1
1,39.0,3.5,0.19,0,0,0,0,0,0,0,1
0,32.0,2.5,-0.19,0,0,1,0,0,0,0,0
1,33.0,3.1,-1.26,0,0,0,0,0,0,0,1
0,39.0,3.7,0.13,0,0,0,0,0,0,0,1
0,39.0,3.7,-0.22,0,0,0,0,0,0,0,1
1,29.0,3.1,0.29,0,0,1,0,0,0,0,0
0,37.0,2.7,0.15,0,0,0,0,0,0,0,1
1,39.0,2.6,1.22,0,0,0,0,0,0,0,1
0,37.0,2.9,-0.38,0,0,0,0,0,0,0,1
0,46.0,3.4,0.3,0,0,0,0,0,0,0,1
1,33.5,3.1,1.23,0,0,0,0,0,0,0,1
1,42.0,3.0,0.4,0,0,0,0,0,0,0,1
0,22.5,3.1,-0.65,0,0,0,1,0,0,0,0
0,43.0,3.0,1.32,0,0,0,0,0,0,0,1
0,44.0,3.8,1.3,0,0,0,0,0,0,0,1
0,37.5,3.1,-0.01,0,0,0,0,0,0,0,1
1,45.0,3.4,1.87,0,0,0,0,0,0,0,1
0,36.0,3.5,-0.64,0,0,0,0,0,0,0,1
1,35.0,3.9,-1.05,0,0,0,0,0,0,0,1
1,31.0,3.3,0.86,0,1,0,0,0,0,0,0
1,35.0,3.2,-0.17,0,0,0,0,0,0,0,1
0,44.0,3.1,1.61,0,0,0,0,0,0,0,1
1,37.0,2.9,-0.18,0,0,0,0,0,0,0,1
0,38.0,3.6,-0.95,0,0,0,0,0,0,0,1
0,39.0,2.8,0.38,0,0,0,0,0,0,0,1
0,39.0,3.7,0.88,0,0,0,0,0,0,0,1
1,38.0,3.2,1.6,0,0,0,0,0,0,0,1
0,29.0,2.6,-2.05,0,0,0,0,0,0,1,0
1,35.0,3.1,-0.41,0,0,0,0,0,0,0,1
1,35.3,3.1,0.67,0,0,0,0,0,0,0,1
1,36.0,3.0,-0.52,0,0,0,1,0,0,0,0
0,31.5,2.6,0.42,0,0,0,0,0,0,0,1
0,40.0,3.3,1.1,0,0,0,0,0,0,0,1
1,23.0,2.8,0.56,0,0,1,0,0,0,0,0
0,38.0,3.4,1.9,0,0,0,0,0,0,0,1
1,33.0,3.5,0.01,0,1,0,0,0,0,0,0
1,38.0,3.9,0.46,0,0,0,0,0,0,0,1
1,37.0,3.6,1.06,0,0,0,0,0,0,0,1
1,38.0,3.2,-0.54,0,0,0,0,0,0,0,1
1,39.0,3.6,-0.41,0,0,0,0,0,0,0,1
1,32.0,3.4,0.13,0,0,0,0,0,0,0,1
1,25.0,3.7,0.6,0,0,0,0,0,0,0,1
0,41.0,2.4,-1.09,0,0,0,0,0,0,0,1
0,26.0,2.3,-2.05,0,0,1,0,0,0,0,0
0,42.5,3.7,1.02,0,0,0,0,0,0,0,1
0,44.0,3.4,1.18,0,0,0,0,0,0,0,1
1,35.0,3.0,-0.44,0,0,1,0,0,0,0,0
0,23.0,2.6,-0.33,0,0,1,0,0,0,0,0
0,33.0,3.0,-1.72,0,0,1,0,0,0,0,0
0,42.0,3.9,0.73,0,0,0,0,0,0,0,1
1,35.0,3.0,-0.64,0,0,0,0,0,1,0,0
1,38.0,3.6,-0.19,0,0,0,0,0,0,0,1
1,36.0,3.0,-1.28,0,0,0,0,0,0,0,1
0,41.0,3.5,-0.2,0,0,0,0,0,0,0,1
1,35.0,3.9,0.5,0,0,0,0,0,0,0,1
1,45.0,3.6,0.55,0,0,0,0,0,0,0,1
0,25.0,3.5,-0.64,0,0,0,0,0,0,0,1
0,40.0,3.3,1.96,0,0,0,0,0,0,0,1
0,33.0,3.2,0.38,0,0,0,0,0,0,0,1
0,39.0,2.6,0.07,0,0,0,0,0,0,0,1
1,35.0,2.7,0.34,0,0,0,0,0,0,0,1
0,39.0,3.2,0.23,0,0,0,0,0,0,0,1
0,39.0,3.0,0.99,0,0,0,1,0,0,0,0
0,38.0,2.8,-1.39,0,0,0,0,0,0,0,1
1,26.0,2.5,-2.07,0,0,1,0,0,0,0,0
1,39.0,3.8,-0.09,0,0,0,0,0,0,0,1
0,39.0,3.1,0.14,0,0,0,0,0,0,0,1
1,47.0,3.3,1.42,0,0,0,0,0,0,0,1
0,36.0,3.2,-0.56,0,0,0,0,0,0,0,1
0,35.5,2.5,0.14,0,1,0,0,0,0,0,0
1,37.0,2.7,-1.01,0,1,0,0,0,0,0,0
1,40.0,3.2,0.55,0,0,0,0,0,0,0,1
0,35.0,3.3,-0.85,0,0,0,0,0,0,0,1
1,27.0,2.7,-0.73,0,0,0,0,0,0,0,1
0,36.0,2.5,0.75,0,0,0,0,0,0,0,1
0,38.0,3.6,-0.21,0,0,0,0,0,0,0,1
0,45.0,3.7,1.17,0,0,0,0,0,0,0,1
0,27.0,3.1,0.05,0,0,0,1,0,0,0,0
1,31.0,3.5,-2.21,0,0,0,0,0,0,0,1
1,37.0,2.7,-1.16,0,0,0,0,0,0,0,1
0,41.0,3.4,-0.74,0,0,0,0,0,0,0,1
0,37.0,3.1,0.65,0,0,0,0,0,0,0,1
0,46.0,3.3,1.05,0,0,0,0,0,1,0,0
0,23.0,2.7,-1.39,0,0,1,0,0,0,0,0
1,37.0,2.9,-0.61,0,0,0,0,0,0,0,1
0,40.0,3.6,0.41,0,0,0,0,0,0,0,1
0,35.0,2.5,-1.63,0,0,0,0,0,0,0,1
0,36.0,2.7,0.21,0,0,0,0,0,0,0,1
0,28.0,3.2,-0.76,0,0,0,0,0,0,1,0
1,42.0,3.4,1.75,0,0,0,0,0,0,0,1
0,35.0,2.8,0.71,0,0,0,0,0,0,0,1
1,37.5,3.7,2.06,0,0,0,0,0,0,0,1
0,39.0,3.6,-0.49,0,0,0,0,0,0,0,1
0,43.0,2.9,1.61,0,0,0,0,0,0,0,1
1,46.0,3.5,-1.16,0,0,0,0,0,0,0,1
1,36.0,3.7,0.82,0,1,0,0,0,0,0,0
0,28.0,2.6,0.66,0,0,0,0,0,0,0,1
0,45.0,3.6,0.34,0,0,0,0,0,0,0,1
0,37.0,3.7,-0.54,0,0,0,0,0,0,0,1
0,35.0,3.5,-0.89,0,0,0,0,0,0,0,1
1,32.5,2.8,-1.61,0,0,0,0,0,0,0,1
1,47.0,3.5,0.06,0,0,0,0,0,0,0,1
0,34.0,3.2,-0.2,0,0,0,0,0,0,0,1
0,36.0,3.3,-0.84,0,0,0,0,0,0,0,1
1,40.0,3.2,0.92,0,0,0,0,0,0,0,1
0,39.0,3.4,1.13,0,0,1,0,0,0,0,0
1,37.0,3.4,-0.58,0,0,0,1,0,0,0,0
1,37.5,3.1,0.03,0,0,0,0,0,0,0,1
1,35.0,3.4,-0.29,0,0,0,0,0,0,0,1
0,39.0,3.6,1.17,0,0,0,0,0,0,0,1
0,40.0,3.7,0.24,0,0,0,0,0,0,0,1
0,38.0,3.5,0.19,0,0,0,0,0,0,0,1
0,32.0,3.2,1.46,0,0,0,0,0,0,0,1
1,35.0,3.0,0.73,0,0,0,0,0,0,0,1
0,21.0,3.2,-1.09,0,0,1,0,0,0,0,0
0,44.0,3.8,-1.36,0,0,0,0,0,0,0,1
0,40.0,3.5,-0.05,0,0,0,0,0,0,0,1
0,41.0,2.9,0.2,0,0,0,0,0,1,0,0
1,33.0,3.5,1.52,0,0,0,0,0,0,0,1
1,26.0,2.4,-2.42,0,0,1,0,0,0,0,0
0,41.0,2.6,0.09,0,0,0,0,0,0,0,1
0,35.0,3.0,-1.02,0,1,0,0,0,0,0,0
1,44.0,3.5,1.43,0,0,0,0,0,0,0,1
1,40.0,3.2,0.07,0,0,0,0,0,0,0,1
0,41.0,2.9,1.3,0,0,0,0,0,0,0,1
0,44.0,3.0,-0.49,1,0,0,0,0,0,0,0
0,46.0,3.0,0.4,0,0,0,0,0,0,0,1
0,36.0,3.1,0.92,0,0,0,0,0,0,0,1
0,44.0,3.5,0.82,0,0,0,0,0,0,0,1
1,35.0,3.8,0.05,0,0,0,0,0,0,0,1
0,30.0,3.2,0.24,0,0,0,0,0,0,0,1
0,41.0,2.8,-0.01,0,0,0,0,0,0,0,1
0,38.0,3.8,-0.38,0,1,0,0,0,0,0,0
0,37.0,4.0,1.3,0,0,0,0,0,0,0,1
1,34.0,3.0,-0.14,0,0,0,0,0,0,0,1
0,43.0,3.7,0.31,0,0,0,0,0,1,0,0
0,39.0,3.6,0.18,0,0,0,0,0,0,0,1
1,40.0,3.7,0.44,0,0,0,0,0,0,0,1
1,37.5,3.3,0.25,0,0,0,0,0,0,0,1
0,35.5,3.8,1.27,0,0,0,0,0,0,0,1
0,33.0,3.0,1.67,0,0,0,0,0,0,0,1
1,32.5,3.1,-0.36,0,0,0,0,0,0,0,1
1,31.0,3.1,1.87,0,0,0,0,0,0,0,1
1,41.0,3.7,-0.35,0,1,0,0,0,0,0,0
1,48.0,2.8,0.08,0,0,0,0,0,0,0,1
1,39.0,3.6,-0.46,0,0,0,0,0,0,0,1
1,39.0,3.2,-0.04,0,0,0,0,0,0,0,1
0,31.0,3.1,-1.12,0,1,0,0,0,0,0,0
1,38.0,3.4,0.36,0,0,0,0,0,0,0,1
1,38.0,3.3,1.21,0,0,0,0,0,0,0,1
0,42.0,3.9,0.38,0,0,0,0,0,0,0,1
1,35.0,3.0,0.53,0,0,0,0,0,0,0,1
0,42.0,3.1,-0.48,0,0,0,0,0,0,0,1
0,47.0,3.9,1.94,0,0,0,0,0,0,0,1
0,31.0,3.1,0.31,0,0,0,0,0,0,0,1
0,31.0,2.6,-1.04,0,1,0,0,0,0,0,0
1,44.0,3.5,1.14,0,0,0,0,0,0,0,1
1,35.0,2.8,0.14,0,0,0,0,0,0,0,1
0,42.0,3.9,0.54,0,0,0,0,0,0,0,1
0,37.0,3.5,-0.09,0,0,0,0,0,0,0,1
0,30.0,2.7,-0.33,0,0,0,0,0,0,0,1
1,36.0,3.7,0.23,0,0,0,0,0,0,0,1
1,35.0,2.8,-0.85,0,0,0,0,0,0,0,1
1,25.0,2.6,0.04,0,0,1,0,0,0,0,0
0,40.0,3.4,-0.67,0,0,0,0,0,0,0,1
1,37.0,3.5,0.75,0,0,0,0,0,0,0,1
1,32.0,2.8,-2.31,0,0,1,0,0,0,0,0
0,29.0,2.4,-1.86,0,0,0,0,0,0,0,1
0,29.0,2.9,-0.98,0,0,1,0,0,0,0,0
1,35.0,3.4,-0.75,0,0,0,1,0,0,0,0
1,36.5,3.0,-1.33,0,1,0,0,0,0,0,0
0,41.0,3.5,1.0,0,0,0,0,0,0,0,1
0,32.3,2.7,0.71,0,0,0,0,0,0,0,1
1,39.0,3.0,0.88,0,0,0,0,0,0,0,1
1,48.0,3.8,0.0,0,0,0,0,0,0,0,1
0,34.0,3.1,1.18,0,0,0,0,0,0,0,1
0,40.0,2.6,-0.39,0,0,0,0,0,0,0,1
0,37.0,2.9,0.07,0,0,0,0,0,0,0,1
0,40.0,3.3,1.31,0,0,0,0,0,0,0,1
0,37.0,3.2,1.87,0,0,0,0,0,0,0,1
1,38.0,3.0,0.14,0,0,0,0,0,0,0,1
1,42.0,2.8,-0.15,0,0,0,0,0,0,0,1
0,38.0,3.4,1.3,0,0,0,0,0,0,0,1
0,29.7,3.6,-1.27,0,0,0,0,0,0,0,1
1,35.0,3.6,0.67,0,0,0,0,0,0,0,1
0,29.0,3.7,0.79,0,0,0,0,0,0,0,1
1,31.0,2.8,-0.79,0,0,0,0,1,0,0,0
1,33.0,3.9,-0.42,0,0,0,0,0,0,0,1
1,31.0,3.0,-0.93,0,0,0,0,0,0,0,1
1,35.0,3.3,-1.29,0,0,0,0,0,0,0,1
0,35.0,3.0,1.73,0,0,0,0,0,0,0,1
1,38.5,3.4,-0.74,0,0,0,0,0,0,0,1
0,44.0,3.9,-0.23,0,0,0,0,0,0,0,1
1,31.0,3.1,-1.01,0,0,0,1,0,0,0,0
0,40.0,3.4,0.36,0,0,0,0,0,0,0,1
0,35.0,2.9,0.92,0,0,0,0,0,0,0,1
0,40.5,3.8,0.54,0,0,0,0,0,0,0,1
0,40.0,3.0,0.42,0,0,0,0,0,0,0,1
0,32.5,3.1,0.85,0,0,0,0,0,0,0,1
0,24.0,3.0,0.35,0,0,1,0,0,0,0,0
1,40.0,3.1,-1.04,0,0,0,0,0,0,0,1
1,42.0,4.0,1.88,0,0,0,0,0,0,0,1
0,33.0,2.8,-1.1,0,0,0,0,0,0,0,1
1,35.5,3.2,-1.13,0,0,0,0,0,0,0,1
1,27.0,2.9,0.28,0,1,0,0,0,0,0,0
0,47.0,3.7,0.64,0,0,0,0,0,0,0,1
1,44.0,3.7,0.8,0,0,0,0,0,0,0,1
1,41.0,3.2,0.75,0,0,0,0,0,0,0,1
0,34.0,3.1,-0.03,0,0,0,0,0,0,0,1
0,34.0,3.2,-1.05,0,0,0,0,0,0,0,1
1,41.0,3.8,0.08,0,0,0,0,0,0,0,1
0,32.0,3.3,-0.91,0,1,0,0,0,0,0,0
1,34.0,3.4,0.41,0,0,0,0,0,0,0,1
0,36.5,3.1,0.52,0,0,0,0,0,0,0,1
1,43.0,3.7,-0.91,0,0,0,0,0,0,0,1
0,40.0,3.2,0.99,0,0,0,0,0,0,0,1
1,35.0,3.0,-0.45,0,0,0,0,0,0,0,1
1,35.0,3.4,1.04,0,0,0,0,0,0,0,1
1,37.0,3.2,0.35,0,0,0,0,0,0,0,1
0,36.0,3.4,-1.71,1,0,0,0,0,0,0,0
0,34.0,3.1,-0.85,0,0,0,0,0,0,0,1
1,35.0,3.1,0.19,0,0,0,0,0,0,0,1
0,42.0,3.7,1.34,0,0,0,0,0,0,0,1
1,38.0,2.7,1.2,0,0,0,0,0,0,0,1
0,34.0,2.8,-0.91,0,0,0,0,0,0,0,1
1,33.0,3.2,0.03,0,0,0,0,0,0,0,1
0,43.0,3.3,-0.25,0,0,0,0,0,0,0,1
0,35.0,3.5,0.12,0,0,0,0,0,0,0,1
0,31.5,2.0,-0.68,0,0,1,0,0,0,0,0
1,37.0,3.2,0.58,0,0,0,0,0,0,0,1
0,48.0,3.1,-0.91,0,0,0,0,0,0,0,1
1,32.0,3.2,-0.77,0,0,0,0,0,0,0,1
0,32.3,3.3,0.27,0,0,0,0,0,0,0,1
0,37.0,2.2,-0.22,0,0,0,0,0,0,0,1
0,44.0,3.8,0.89,0,0,0,0,0,0,0,1
0,34.0,3.9,-0.29,0,0,0,0,0,0,0,1
0,35.0,3.1,-0.4,0,0,0,0,0,0,0,1
0,40.0,2.7,0.34,0,0,0,0,0,0,0,1
0,47.0,3.4,0.93,0,0,0,0,0,0,0,1
0,39.0,2.7,0.57,0,0,0,0,0,0,0,1
0,31.0,2.9,1.49,0,0,0,0,0,0,0,1
0,34.0,3.3,1.44,0,0,0,0,0,0,0,1
0,38.0,3.2,1.03,0,0,0,0,0,0,0,1
0,31.0,3.5,-0.37,0,0,0,0,0,0,0,1
0,41.0,3.5,-0.47,0,0,0,0,0,0,0,1
0,34.0,2.5,-0.4,0,0,0,0,0,0,0,1
1,27.0,2.6,-1.28,0,0,1,0,0,0,0,0
1,40.0,3.4,0.15,0,0,0,0,0,0,0,1
0,41.0,3.8,1.03,0,0,0,0,0,0,0,1
1,34.0,2.7,0.39,0,0,0,0,0,0,0,1
0,34.0,2.8,-1.47,0,0,0,0,0,0,0,1
0,38.0,3.7,-0.73,0,0,0,0,0,0,0,1
0,36.5,3.9,0.19,0,0,0,0,0,0,0,1
0,27.0,3.4,-0.1,0,0,0,0,0,0,0,1
0,42.0,3.4,-0.21,0,0,0,0,0,0,0,1
1,38.0,3.4,-0.66,0,0,0,0,0,0,0,1
1,36.5,3.5,0.07,0,0,0,0,0,1,0,0
0,39.0,2.4,-1.37,0,0,1,0,0,0,0,0
0,37.0,3.2,1.91,0,0,0,0,0,0,0,1
1,31.0,3.9,0.14,0,0,0,0,0,0,0,1
0,42.0,4.0,2.04,0,0,0,0,0,0,0,1
0,36.0,3.8,-0.77,0,0,0,0,0,0,0,1
1,42.0,3.0,-0.89,0,0,0,0,0,1,0,0
1,42.0,4.1,1.26,0,0,0,0,0,0,0,1
0,33.0,2.9,0.86,0,0,0,0,0,0,0,1
0,43.0,3.1,-0.18,0,0,0,0,0,0,0,1
1,35.0,2.5,-1.01,0,0,1,0,0,0,0,0
0,37.0,2.9,-0.66,0,0,0,0,0,0,0,1
0,35.0,3.1,0.53,0,0,0,0,0,0,0,1
0,46.0,4.0,1.53,0,0,0,0,0,0,0,1
1,45.0,3.9,1.58,0,0,0,0,0,0,0,1
0,40.0,3.2,0.08,0,0,0,0,0,0,0,1
1,37.0,3.5,1.71,0,0,0,0,0,0,0,1
0,42.0,3.2,-0.3,0,0,0,0,0,0,0,1
1,31.0,2.7,-0.11,0,0,0,0,0,0,0,1
0,40.0,3.5,0.76,0,0,0,0,0,0,0,1
1,40.0,3.6,0.23,0,0,0,0,0,0,0,1
0,47.0,3.5,1.26,0,0,0,0,0,0,0,1
0,32.0,3.1,1.09,0,0,0,0,0,0,0,1
1,38.0,3.2,-0.59,0,0,0,0,0,0,0,1
0,31.0,3.4,-0.16,0,0,0,0,1,0,0,0
0,40.0,3.1,-0.03,0,0,0,0,0,0,0,1
0,33.0,3.5,1.34,0,0,0,0,0,0,0,1
0,42.0,3.0,1.46,0,0,0,0,0,0,0,1
0,41.0,3.2,-0.71,0,0,0,0,0,0,0,1
0,48.0,3.5,2.08,0,0,0,0,0,0,0,1
1,37.5,3.1,0.19,0,0,0,0,0,0,0,1
0,36.0,2.5,0.3,0,0,0,0,0,0,0,1
1,30.0,3.5,1.32,0,0,0,0,0,0,0,1
0,40.0,3.0,-0.77,0,0,0,0,0,0,0,1
0,37.0,3.4,-0.17,0,0,0,0,0,0,0,1
0,40.0,3.2,-0.72,0,0,0,0,0,0,0,1
1,25.0,2.5,0.53,0,0,0,0,1,0,0,0
1,20.0,3.3,-1.05,0,0,1,0,0,0,0,0
1,33.0,2.8,0.97,0,0,0,0,0,0,0,1
0,33.5,3.0,-0.45,0,0,0,0,0,0,0,1
0,35.0,3.3,-1.06,0,0,0,0,0,0,0,1
0,35.0,2.7,-1.1,0,0,0,0,0,0,0,1
0,43.0,3.1,-1.01,0,0,0,0,0,0,0,1
1,37.0,2.8,0.73,0,0,0,0,0,0,0,1
1,37.0,2.9,-0.98,0,0,0,1,0,0,0,0
0,25.0,3.4,-1.77,1,0,0,0,0,0,0,0
1,27.0,3.3,-0.78,0,0,0,0,0,0,0,1
1,36.0,3.2,-0.23,0,0,0,0,0,0,0,1
0,45.0,3.6,0.77,0,0,0,0,0,0,0,1
1,34.5,3.4,1.96,0,0,0,0,0,0,0,1
0,39.0,3.0,1.35,0,0,0,0,0,0,0,1
0,37.0,2.3,0.75,0,0,0,0,0,0,0,1
1,45.0,3.6,0.23,0,0,0,0,0,0,0,1
0,30.0,3.7,1.82,0,0,0,0,0,0,0,1
1,39.0,3.2,0.4,0,0,0,0,0,0,0,1
0,45.0,3.7,0.86,0,0,0,0,0,0,0,1
1,36.0,2.9,-1.94,0,0,0,0,0,0,0,1
0,40.0,3.6,1.52,0,0,0,0,0,0,0,1
1,38.0,3.3,0.58,0,0,0,0,0,0,0,1
1,34.0,3.6,0.46,0,0,0,0,0,0,0,1
1,30.5,2.7,-0.32,0,1,0,0,0,0,0,0
1,39.0,3.3,-0.11,0,0,0,0,0,0,0,1
0,47.0,3.7,-0.11,0,0,0,0,0,0,0,1
0,33.0,2.8,-0.16,0,0,0,0,0,0,0,1
1,46.0,4.0,1.12,0,0,0,0,0,0,0,1
0,39.0,3.0,-0.56,0,0,0,0,1,0,0,0
1,46.0,3.9,1.08,0,0,0,0,0,0,0,1
0,34.0,3.6,1.23,0,0,0,0,0,0,0,1
1,37.0,3.6,-0.07,0,0,0,0,0,0,0,1
0,41.0,3.0,-0.39,0,0,0,0,0,0,0,1
0,40.0,2.7,0.11,0,0,0,0,0,0,0,1
0,35.5,3.7,0.45,0,0,0,0,0,0,0,1
0,30.0,3.0,-1.48,0,0,0,0,0,0,0,1
0,34.0,2.9,0.77,0,0,0,0,0,0,0,1
0,40.0,3.0,0.3,0,0,0,0,0,0,0,1
1,43.0,3.5,-1.14,0,0,0,1,0,0,0,0
1,40.0,3.4,-0.29,0,0,0,0,0,0,0,1
0,35.0,2.4,0.04,0,0,0,0,0,0,0,1
1,46.0,2.6,1.22,0,0,0,0,0,0,0,1
0,21.5,2.6,-0.07,0,0,0,0,0,0,0,1
0,40.0,3.0,-0.07,0,0,0,0,0,0,0,1
0,36.0,2.6,-0.97,0,0,0,0,0,0,0,1
0,45.0,2.7,0.8,0,0,0,0,0,0,0,1
1,35.0,3.0,0.38,0,0,0,0,0,0,0,1
0,47.0,3.9,0.49,0,0,0,0,0,0,0,1
1,37.0,3.2,-0.51,0,0,0,0,0,0,0,1
1,35.0,3.3,-0.61,0,0,0,0,0,0,0,1
0,35.0,3.6,1.4,0,0,0,0,0,0,0,1
0,45.0,3.2,-0.54,0,0,0,0,0,0,0,1
1,37.0,3.5,-0.07,0,0,0,0,0,0,0,1
1,40.0,2.4,-0.31,0,0,0,0,0,0,0,1
1,35.0,3.3,0.23,0,0,0,0,0,0,0,1
0,32.0,3.8,-0.48,0,0,0,0,0,0,0,1
1,34.0,2.8,0.02,0,0,0,0,0,0,0,1
0,30.0,3.3,-0.06,0,0,0,0,0,0,0,1
1,44.0,3.0,-1.83,0,0,1,0,0,0,0,0
1,36.0,3.5,1.6,0,0,0,0,0,0,0,1
0,40.0,3.4,-1.53,0,0,0,0,0,0,0,1
1,37.0,3.5,0.13,0,0,0,0,0,0,0,1
0,36.0,2.4,-0.5,0,0,0,0,0,0,0,1
1,33.0,3.9,1.7,0,0,0,0,0,0,0,1
0,42.0,3.2,1.7,0,0,0,0,0,0,0,1
1,38.0,3.4,-0.35,0,0,0,0,0,0,0,1
1,39.0,3.2,-0.65,0,0,0,0,0,0,0,1
0,48.0,3.5,1.26,0,0,0,0,0,0,0,1
0,35.0,3.7,0.12,0,0,0,0,0,0,0,1
1,42.0,3.6,-1.62,0,0,0,0,0,0,0,1
1,44.0,3.2,0.98,0,0,0,0,0,0,0,1
0,36.0,3.5,0.5,0,0,0,0,0,0,0,1
0,36.0,2.5,-1.4,0,0,0,0,0,0,0,1
0,32.0,3.2,-0.26,0,0,0,0,0,0,0,1
0,39.0,3.6,-0.61,0,0,0,0,0,0,0,1
0,33.0,3.2,0.08,0,0,0,0,0,0,0,1
1,42.0,3.6,-0.2,0,0,0,0,0,0,0,1
1,42.5,3.3,-1.12,0,0,0,0,0,0,0,1
0,35.0,3.5,0.35,0,0,0,0,0,0,0,1
0,42.0,3.0,1.07,0,0,0,0,0,0,0,1
1,35.0,3.1,-0.74,0,0,0,0,0,0,0,1
1,39.0,3.6,1.63,0,0,0,0,0,0,0,1
1,43.0,3.3,0.01,0,0,0,0,0,0,0,1
1,45.0,3.9,2.08,0,0,0,0,0,0,0,1
1,25.0,2.4,-0.85,0,0,1,0,0,0,0,0
1,45.0,3.2,0.14,0,0,0,0,0,0,0,1
0,48.0,3.4,1.58,0,0,0,0,0,0,0,1
1,33.0,3.4,-1.61,0,0,0,0,0,0,0,1
0,41.0,2.9,0.5,0,0,0,0,0,0,0,1
0,38.0,3.1,0.84,0,0,0,0,0,0,0,1
0,38.0,3.5,0.13,0,0,0,0,0,0,0,1
1,43.0,3.9,-0.03,0,0,0,0,0,0,0,1
0,41.0,3.6,0.73,0,0,0,0,0,0,0,1
0,41.0,2.9,0.1,0,0,0,0,0,0,0,1
0,27.0,3.2,-0.94,0,0,0,0,0,0,0,1
1,28.0,2.7,-1.08,0,0,0,0,1,0,0,0
0,40.0,3.7,1.31,0,0,0,0,0,0,0,1
1,35.0,3.6,-0.29,0,0,0,0,0,0,0,1
0,32.0,3.3,1.2,0,0,0,0,0,0,0,1
0,46.0,3.6,-0.9,0,0,0,0,0,0,0,1
0,39.0,3.1,1.64,0,0,0,1,0,0,0,0
0,41.0,2.7,-1.32,0,0,0,0,0,0,0,1
0,44.0,1.5,1.88,0,0,0,0,0,0,0,1
1,37.0,3.7,0.74,0,0,0,0,0,0,0,1
0,41.0,3.7,1.14,0,0,0,0,0,0,0,1
1,38.0,3.5,0.2,0,0,0,0,0,0,0,1
0,34.0,3.1,-0.73,0,0,0,0,0,0,0,1
0,34.0,3.3,-1.5,0,0,0,0,1,0,0,0
1,36.0,3.4,0.01,0,0,0,0,0,0,0,1
1,33.0,3.8,0.56,0,0,0,0,0,0,0,1
1,40.0,4.1,0.07,0,0,0,0,0,0,0,1
0,43.0,3.3,0.14,0,0,0,0,0,0,0,1
1,39.0,2.7,0.72,0,0,0,0,0,0,0,1
0,34.0,2.9,-1.44,0,0,1,0,0,0,0,0
0,39.0,3.5,1.49,0,0,0,0,0,0,0,1
1,43.0,3.2,1.68,0,0,0,0,0,0,0,1
0,48.0,3.2,0.05,0,0,0,0,0,0,0,1
0,42.0,3.3,-1.33,0,0,0,0,0,0,0,1
0,34.0,3.8,0.78,1,0,0,0,0,0,0,0
1,40.0,2.5,-0.47,0,1,0,0,0,0,0,0
0,44.0,3.6,2.18,0,0,0,0,0,0,0,1
1,36.0,3.3,0.6,0,0,0,0,0,0,0,1
0,42.0,3.1,-0.29,0,0,0,0,0,0,0,1
1,30.5,3.4,-0.41,0,0,0,0,0,0,0,1
0,40.0,3.4,0.03,0,0,0,0,0,0,0,1
1,43.0,3.8,1.14,0,0,0,0,0,0,0,1
1,41.0,3.0,-0.54,0,0,0,0,0,0,0,1
